Text,Date,Keyword
hermes packetdienst sucks ,Tue Apr 07 01:24:52 PDT 2009,general
Had too much fun last night- paying for it now... going to go and fry an egg ,Tue Apr 07 01:24:55 PDT 2009,general
No squirrels today  They must be hiding.,Tue Apr 07 01:24:59 PDT 2009,general
@nmcgivney yeah ploughed around there last night.. .but nothing happening ,Tue Apr 07 01:25:06 PDT 2009,general
@Ali1702 OMG- did daughter not come home last night?? What a huge worry. I would have been out of my mind. Poor you! ,Tue Apr 07 01:25:06 PDT 2009,general
Just bought a car and my impending fatherhood is affecting my judgement.  Out with plans of a 330CI and in with a Rav-4 ,Tue Apr 07 01:25:08 PDT 2009,general
"Even after the Aust. gov. rolls out its $43 Bln 100Mb b'band, we'll still be way behind most of the rest of the worlds b'band speeds ",Tue Apr 07 01:25:09 PDT 2009,general
@bnish dan and i grabbed yardhouse earlier. why didn't you pirate it?! i was so disappointed ,Tue Apr 07 01:25:09 PDT 2009,general
in work early for team meeting but forgot my lunch ,Tue Apr 07 01:25:17 PDT 2009,general
I'm not worried about them cutting my hours down so i start at 10.00am every day...... Except i may have to give up my morning Starbucks ,Tue Apr 07 01:25:32 PDT 2009,general
@mrjoe sorry to hear about the bike ,Tue Apr 07 01:25:37 PDT 2009,general
@aliceverheij on MS XP im afriad  laptop is about 3yrs old and think its just a bit messed up ,Tue Apr 07 01:25:40 PDT 2009,general
"...well I was going to RPM. Vespa needs oil, I ain't going anywhere ",Tue Apr 07 01:25:47 PDT 2009,general
MY FAST REMAINS UN BROKEN ,Tue Apr 07 01:25:51 PDT 2009,general
It's been a year since Mark Speight died  A year goes so fast.,Tue Apr 07 01:25:56 PDT 2009,general
this is exactly why as cities burn worries me : &quot;As Cities Burn's third and most likely final outing&quot; - from their new album review ,Tue Apr 07 01:25:58 PDT 2009,general
I don't like this 9-5 malarky - I should be out seeing my friends who I haven't seen in months  stupid work ,Tue Apr 07 01:26:01 PDT 2009,general
"Aw balls. The new shirt I got at Aerie today doesn't fit.  I wear a medium, but they only had a small in the one...",Tue Apr 07 01:26:14 PDT 2009,general
@SaulWilliams third budget of the yr in ireland today. they want to tax text messages. pray for the poets ,Tue Apr 07 01:26:15 PDT 2009,general
Finished the second research paper of the week. It's Tuesday...kind of. Kill me. Test Friday. ,Tue Apr 07 01:26:17 PDT 2009,general
"@jpiasentin Same, but unfortunately I have to pack now ",Tue Apr 07 01:26:19 PDT 2009,general
will probably be in Scotland next week.  http://plurk.com/p/n0ivz,Tue Apr 07 01:26:27 PDT 2009,general
"I'm having a panic attack, so I can't sleep. Distracting myself with TV and internet. Hope this goes away soon ",Tue Apr 07 01:26:36 PDT 2009,general
"@susanstn opps,, still unable to DM you at the moment.  maybe twitter bugs after the maintenance.",Tue Apr 07 01:26:37 PDT 2009,general
my project is going down the drain  Legal issues seem to have dealt a fatal blow...,Tue Apr 07 01:26:39 PDT 2009,general
Where's my heat and grazia subscriptions? He's probably delivered them next door ,Tue Apr 07 01:26:55 PDT 2009,general
is missing n ol frend &amp; is thinking bout her rite now ,Tue Apr 07 01:27:10 PDT 2009,general
@brahhh quit smoking cigs... i dont want to look old  plus... i cant breath haha,Tue Apr 07 01:27:11 PDT 2009,general
... OMY! Jus woke up!! But was wishing I woke up sumwer in NY!!  Lol,Tue Apr 07 01:27:21 PDT 2009,general
school suxxx. wish i was on tourny again ,Tue Apr 07 01:27:21 PDT 2009,general
@Ainz_dj mate what time you gettin there? not gonna be able to hang around for the late bit  but comin down to support you fo sho,Tue Apr 07 01:27:23 PDT 2009,general
@mathie makes for hard work for small businesses ,Tue Apr 07 01:27:27 PDT 2009,general
"Well, isn't that great? Now I'm really sick, all coughing and having a sore throat. ",Tue Apr 07 01:27:28 PDT 2009,general
"got up at 7 mistakenly, it should've been 6. ",Tue Apr 07 01:27:32 PDT 2009,general
Got the BrainBone daily question wrong!  - http://apps.facebook.com/brainbone/stats/339?ref=tw,Tue Apr 07 01:27:40 PDT 2009,general
@PhillyD Wishing you the best!  &lt;3,Tue Apr 07 01:27:52 PDT 2009,general
"@Rockchic65 I normally go with pumpkin patch, but a bit skint at the minute ",Tue Apr 07 01:27:52 PDT 2009,general
@headtotail Thank you   I feel sad but hope we can give her a nice life til the end now.,Tue Apr 07 01:28:07 PDT 2009,general
"@msJHeart lol, yeah i'm good. i just gotta unplug it and use the other one until i can hustle up $79 bucks for a new one ",Tue Apr 07 01:28:08 PDT 2009,general
cant sleep once again. i need to cuddle ,Tue Apr 07 01:28:10 PDT 2009,general
"@robertzalme Yes I do... Too much theory getting in, not much solutions coming out... ",Tue Apr 07 01:28:12 PDT 2009,general
Going to school in twenty minutes. I have a head-ache T_T. I'm not looking forward to meeting my angry teacher ,Tue Apr 07 01:28:15 PDT 2009,general
Its wayy to early to be awake... zZz!! ,Tue Apr 07 01:28:17 PDT 2009,general
attack of the hayfever! noooo ,Tue Apr 07 01:28:31 PDT 2009,general
need hugs ,Tue Apr 07 01:28:40 PDT 2009,general
@neevd know of any more sites to play games on? i'll never get past the second footpath on frogger ,Tue Apr 07 01:28:45 PDT 2009,general
Playing Killzone 2... the demo ,Tue Apr 07 01:28:49 PDT 2009,general
"@iloveAC slut, you never talk to me! but yet you talk to rinn!  waa waaa waaaaaaaa lol i love you courtney (:",Tue Apr 07 01:28:52 PDT 2009,general
"@mrsfr Yes, unfortunately the date clashed with an important and long standing family party, got to do it on my own ",Tue Apr 07 01:28:53 PDT 2009,general
I am having my coffee.  I see frost on the car windows   I suspected there would be some this am.  I hope I am not so tired today.,Tue Apr 07 01:28:58 PDT 2009,general
My comp is so screwed up ,Tue Apr 07 01:28:59 PDT 2009,general
@JessicaFilan it is ,Tue Apr 07 01:29:00 PDT 2009,general
"@Charliecondou 4SkinMusic, more like ",Tue Apr 07 01:29:05 PDT 2009,general
"@crazytwism i know..they block orkut in dubai!! in oman they have orkut access,but skype is banned!  ru from the gulf?",Tue Apr 07 01:29:13 PDT 2009,general
hates the waiting game. she hates uncertainties too. ,Tue Apr 07 01:29:17 PDT 2009,general
My throat hurts. I think I have a cold ,Tue Apr 07 01:29:19 PDT 2009,general
now I'm kind of sad after all the bullshit I found out ,Tue Apr 07 01:29:27 PDT 2009,general
"Ow,I totally ate pavement this morn at Stephens Green Luas stop.So sore!AND THERE WAS A FREAKING TV CAMERA THERE!Of all the times to fall ",Tue Apr 07 01:29:31 PDT 2009,general
Jamming postponed again! Boohoohoozx damn you flu bug! ,Tue Apr 07 01:29:31 PDT 2009,general
my baby just went home ,Tue Apr 07 01:29:55 PDT 2009,general
Another morning at .net towers.. still on deadline ,Tue Apr 07 01:30:04 PDT 2009,general
"wakey Wakey, I'm bored '.' My dog is annoying  He weights 20 pounds and doesn't want to come off of my knees",Tue Apr 07 01:30:05 PDT 2009,general
; i miss family guyyy. ,Tue Apr 07 01:30:11 PDT 2009,general
tired and borrrrrred this vacation  sooooooo hot,Tue Apr 07 01:30:14 PDT 2009,general
"Just Sitting ,Waiting  ",Tue Apr 07 01:30:27 PDT 2009,general
"sitting at home, watching Jeremy Kyle and bored! ",Tue Apr 07 01:30:28 PDT 2009,general
still in germany! ,Tue Apr 07 01:30:33 PDT 2009,general
Stuck on my own at work super stressed. I wish i was somewhere else ,Tue Apr 07 01:30:36 PDT 2009,general
"@kateblogs no, it's because i'm an author, not a subscriber ",Tue Apr 07 01:30:44 PDT 2009,general
Why am I up so EARLY!! -- I am bored and have had that trantula song stuck in my head for the past HOUR!!  / www.StalkDaily.com/georg ...,Tue Apr 07 01:30:46 PDT 2009,general
Feels like a cramp. Quite disconcerting ,Tue Apr 07 01:30:55 PDT 2009,general
@skynicmac shame ,Tue Apr 07 01:31:00 PDT 2009,general
one of my site's PR dropped  http://plurk.com/p/n0jlt,Tue Apr 07 01:31:03 PDT 2009,general
@McBesty monday is usually a working day? ,Tue Apr 07 01:31:04 PDT 2009,general
@maxbarners  I hope it all goes well.,Tue Apr 07 01:31:04 PDT 2009,general
is supposed to work for university but the construction sight close by makes contant noise ,Tue Apr 07 01:31:12 PDT 2009,general
@CruciFire DAMIT! That was my idea for today's comic!!!! Just wrote it down.    Will give credit then.,Tue Apr 07 01:31:19 PDT 2009,general
Zen sushi for lunch today...looks like it's raining outside ,Tue Apr 07 01:31:27 PDT 2009,general
"Ashley tisdale, I love you!!! But why did you dye your hair?! ",Tue Apr 07 01:31:33 PDT 2009,general
didnt announce reading lineup ,Tue Apr 07 01:31:35 PDT 2009,general
"@RonJeffries I'd love to hire you again too, it was tons of fun last time. I don't do the budget tho. Or the hiring ",Tue Apr 07 01:31:35 PDT 2009,general
Off to see my German girl for her last night in Brisbane ,Tue Apr 07 01:31:42 PDT 2009,general
"@micameli ???????????My friend was supposed to be having one, but it hasn't been arranged yet ",Tue Apr 07 01:31:43 PDT 2009,general
LAN at @JetBlackOnyx's with @miss_mell was a blasty-blast. Now it's time for home ,Tue Apr 07 01:31:48 PDT 2009,general
Gnah! Inner tube exploded. Gotta get a taxi to work or be late. ,Tue Apr 07 01:31:48 PDT 2009,general
"good morning - i am going for a run this morning, then its off to the dentist for some drilling ",Tue Apr 07 01:31:51 PDT 2009,general
@cubedweller Gah - not for me on freeview then  Still - if they brought over the Colbert Report I'd consider switching just to get that.,Tue Apr 07 01:31:58 PDT 2009,general
"i'm in my clinic, its booring  http://twitpic.com/2y6qq",Tue Apr 07 01:32:03 PDT 2009,general
"Only 18 more days left in london, where did the time go ",Tue Apr 07 01:32:03 PDT 2009,general
@jerrrm today can not. meeting the whole day. gilaaaa ,Tue Apr 07 01:32:10 PDT 2009,general
hungry  dreaming of yumyums..,Tue Apr 07 01:32:17 PDT 2009,general
No gym yesteday!!!! They have a all new gym so I need a new induction  good news is it's booked for Wednesday woot!!!,Tue Apr 07 01:32:20 PDT 2009,general
Ughhhhh I so didn't see that coming on house. Ilu bb ,Tue Apr 07 01:32:18 PDT 2009,general
@gfalcone601 nawww take me to london please? cornwall's boring ,Tue Apr 07 01:32:20 PDT 2009,general
My website is down.. ,Tue Apr 07 01:32:23 PDT 2009,general
@KingKiwi  i want to be somewhere with no rain its not very nice here today,Tue Apr 07 01:32:50 PDT 2009,general
306 letters to be sent out!! better start writing now ,Tue Apr 07 01:33:10 PDT 2009,general
@llordllama oh no  I had an Obadiah too. Names that start with E are generally good.,Tue Apr 07 01:33:13 PDT 2009,general
"@valdezign hmm, this beta of Nambu has ping.fm and friendfeed disabled.  boo. ",Tue Apr 07 01:33:14 PDT 2009,general
ohhh  not very well. and i've lost my voice     ,Tue Apr 07 01:33:17 PDT 2009,general
ARIZONAAAA! - japannaly: hhhahaha now you can�t go thursday! YOU BITCH!  jk hahaha http://tumblr.com/xej1jtj9w,Tue Apr 07 01:33:18 PDT 2009,general
"BOOO EE you suck! WHY Daniella, don't bring Sam back at all if it has to be her! Not happy  ",Tue Apr 07 01:33:18 PDT 2009,general
@fabianv what kind of docs? and what are you using to write them? we're always behind on our docs ,Tue Apr 07 01:33:19 PDT 2009,general
Wishes she didn't have OM homework to do right now ,Tue Apr 07 01:33:24 PDT 2009,general
Ok here's the deal i live in a small town i've never seen anythin famous n anyway so i thought i might luck up on something ,Tue Apr 07 01:33:31 PDT 2009,general
@duskyazure least U got 2 lie in - I 've bn up way 2 long!! Mrs woke up at 6am this morning &amp; dragd me out of slumberlnd @ the same time ,Tue Apr 07 01:33:42 PDT 2009,general
I'm trying to plan trips...low budget though...don't think it is working ,Tue Apr 07 01:33:49 PDT 2009,general
@IanHanlon Me and Scobz goal is to get a celeb to respond to one of our tweets before we go to sleep.  I may not get any sleep ,Tue Apr 07 01:33:55 PDT 2009,general
nobody ever speaks to me now ,Tue Apr 07 01:33:57 PDT 2009,general
Waiting For Tom To Call ,Tue Apr 07 01:33:59 PDT 2009,general
"it's mums birthday, im glad she likes her pressies. i'm looking forward to party time later this week, but sad im not going to cornwall ",Tue Apr 07 01:34:05 PDT 2009,general
@dajbelshaw sounds like my every day  except gym,Tue Apr 07 01:34:11 PDT 2009,general
My car arrived!! ....maybe i'll get it on thursday....damn paperwork ,Tue Apr 07 01:34:17 PDT 2009,general
Someone (@Ratsofatsorat) left a few sips of mocha in the reusable coffee mug.   Last week.  Now it's chunky ,Tue Apr 07 01:34:24 PDT 2009,general
"Omg, whats with Windows Vista today. Tried installing it on my Windows 7 laptop and its died! Reinstall ",Tue Apr 07 01:34:27 PDT 2009,general
I mean nobody goes on this anymore  x,Tue Apr 07 01:34:29 PDT 2009,general
dear twitter... i have 4 bug bites on my leg. :\ they r itchyyyy....  haha just got outta the shower. uhh night.,Tue Apr 07 01:34:31 PDT 2009,general
@thomassonora I had the same problem  #poken #error,Tue Apr 07 01:34:34 PDT 2009,general
"@tracitoguchi Nah not really, feeling it come back on ",Tue Apr 07 01:34:34 PDT 2009,general
@MushyV Ahhhhh that Hoff programme sounded CLASSS!!!! I fuckin missed it  hopes there's a repeat innit,Tue Apr 07 01:34:36 PDT 2009,general
confused what he should do with his life ,Tue Apr 07 01:34:39 PDT 2009,general
@grunt121 Good luck with The Big Meeting.    I hope the rumour mill is wrong.,Tue Apr 07 01:34:45 PDT 2009,general
@j_xx is the white guy manager there? the one that shouts when you walk in?  I wanna go back and feast!,Tue Apr 07 01:34:47 PDT 2009,general
no missing 17 again on thursday is the worst ,Tue Apr 07 01:34:50 PDT 2009,general
"Hello world, i dont like to do physics. ",Tue Apr 07 01:34:56 PDT 2009,general
"Going to the dentist again  I mean, tooth spa right @valeriekhoo ;)",Tue Apr 07 01:34:57 PDT 2009,general
My boyfriend means the world to me but he just doesn't seem to see it ....muchless understand ,Tue Apr 07 01:35:05 PDT 2009,general
@Natazzz *hurt and sad* ,Tue Apr 07 01:35:08 PDT 2009,general
"Finished marking can't celebrate yet tho, got to communicate marks &amp; feedback to all those online students, rest of the night gone there ",Tue Apr 07 01:35:13 PDT 2009,general
"Is still sick, hate this ",Tue Apr 07 01:35:15 PDT 2009,general
Simon Felice is no longer playing with the Felice Brothers. I'm not sure how I feel about that. ,Tue Apr 07 01:35:18 PDT 2009,general
ears size 00 hurt  watching chaos theory!!! wonderful movie love it!,Tue Apr 07 01:35:20 PDT 2009,general
going on holidays with my friend tomorrow exited but no twitter ,Tue Apr 07 01:35:29 PDT 2009,general
Looks like the Nobel peace prize is simply a popularity contest   http://tinyurl.com/cffz4h,Tue Apr 07 01:35:32 PDT 2009,general
oww the poor darling    Body of missing Tracy girl Sandra Cantu  found inside suitcase www.tinyurl.com/dfhvzg  #tracy,Tue Apr 07 01:35:41 PDT 2009,general
ugh why did my mum wake me up so early!! 8:45 geesh! I NEED SLEEP! And @princessnadys...there is noth  awww ,Tue Apr 07 01:35:43 PDT 2009,general
"but I have to work now, so no time to play ",Tue Apr 07 01:35:43 PDT 2009,general
@haylieofficial every night ,Tue Apr 07 01:35:51 PDT 2009,general
"No post or even any email, nobody loves you when your down, I'd take a long walk but don't have energy to get out of chair ",Tue Apr 07 01:36:00 PDT 2009,general
